model,dataset,rougeL,rouge1,rouge2,summary,reference
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Biwott: Ты смотрел сериал, о котором я тебе говорил?
Хлоя: Нет, еще нет.
Хлоя: Я была занята на этой неделе, но посмотрю на выходных.
Бивотт: 👍
Краткое содержание: Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. Я на выходных. �","Хлоя будет смотреть сериал, рекомендованный Бивоттом, на выходных."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Лорен: дамы, я подумываю сделать татуировку.
Нелли: о, круто, я бы тоже хотела такую
Tessie: ru думаешь о чем-то конкретном?
Нелли: не, наверное, я его никогда не получу. я боюсь боли
Лорен: я бы хотела, чтобы моя нога стала меньше.
Тесси: где именно?
Лорен: выше щиколотки. ст маленький. птица?
Тесси: я знаю пару парней, которые этим занимаются. дайте мне знать
Лорен: гр8. я уже на 87% уверен
Краткое содержание: на 100% уверен
Тесси: я на 100% ув�шаюсь. на 100% ув�шаюсь.
Лорен: я на 100% ув�шаюсь. на 100% ув�шаюсь.
Тесси: я на 100% ув�шаюсь. на 100% ув�шаюсь.
Лорен: я на 100% ув�шаюсь. на 100% ув�шаюсь.
Тесси: я на 100% ув�шаюсь. на 100% ув�шаюсь.
Лорен: я на 100% ув�шаюсь. на 100% ув�ш",Лорен хочет сделать маленькую татуировку над лодыжкой.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Венди: Я думаю, что туалет наверху может быть заблокирован.
Дэвид: О НЕТ! НЕ СНОВА!
Венди: Я не уверена, что это так, но он не очень хорошо дренирует.
Дэвид: Тогда он, вероятно, заблокирован.
Дэвид: Ты вроде там тампоны или прокладки не смывал?
Венди: Конечно нет!
Венди: Я знаю, что так делать нельзя.
Венди: Думаешь, я такая дура?
Дэвид: Я этого не говорил. Я просто проверял.
Дэвид: Этот туалет стал серьезной проблемой с тех пор, как мы получили дом.
Венди: Да, где старые добрые времена аренды, когда ты звонишь арендодателю, и это его проблема! :-П
Дэвид: Ха-ха-ха! Истинный!
Дэвид: Ты уже вызвал сантехника?
Венди: Нет. Я не думаю, что в этом месяце мы смогнут на нем.
Дэв�д: Я не думаю, что в этого месяце мы смогнут на нем.
Дэв�д: Я не думаю, что в этого месяце мы смогнут на нем.
Дэв�д: Я не думаю, что в этого месяце мы смогнут на нем.
Дэв�д: Я не думаю, что в этого месяце мы","Туалет наверху снова заблокирован. Венди и Дэвид не могут позволить себе сантехника, так как Венди потратила деньги на подарок своей сестре на день рождения."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Кайлен: В вашей стране левостороннее движение?
Роуэн: Да, мы едем слева.
Кайлен: Хе-хе, хорошо
Кайлен: <file_photo>
Роуэн: Ты выглядишь великолепно!
Кайлен: Спасибо. Я уверен, что тогда я бы не смог там ездить
Роуэн: Ха-ха. Пожалуйста
Кайлен: Или мне пришлось бы закрыть глаза во время вождения хахаха
Роуэн: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содержание: Хахаха
Краткое содерж","Кайлен хочет знать, есть ли левостороннее движение в стране, где живет Роуэн. Он подтверждает, что есть. Она думает, что не сможет там водить машину."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Том: Я должен пойти туда:
Том: <file_other>
Джонатан: это безумие, ты знаешь это, да?
Том: Я знаю, я люблю безумные вещи.
Оскар: ты шутишь?
Том: совсем нет
Оскар: я не трачу целое состояние, чтобы добраться до клочка земли в глуши
Комплект: Но идея потрясающая
Кит: это настоящий остров Робинзона Крузо??
Том: кажется, да!
Краткое содержание:
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Том: <file_other>
Т�",Том хочет попасть на остров Робинзона Крузо.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Эмели: Привет. Не могли бы вы помочь мне с одним заданием? Я должен заполнить пробелы, и я нахожу это немного странным заданием.
Титус: Как это странно?
Emely: У меня проблемы с этим, ха-ха. Могу ли я отправить фото этого задания, а затем я напишу вам свои ответы? Есть 10 предложений
Титус: Хорошо, я сейчас кое-что делаю, но я могу быстро посмотреть на это, если это не займет у меня много времени.
Эмели: Хорошо
Эмели: <file_photo>
Титус: Не могу этого увидеть
Эмели: А) дойная корова б) мотыги на ветер в) кумовство г) прекрасная возможность д) милая сделка е) беспроигрышный вариант ж) смазать сб ладонь з) лицензия на печатание денег и) в самом разгаре к) выполнение
Тит: Но я не могу это на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на ветер в) на �","Титус соглашается помочь Эмели с языковым упражнением. Эмели отправляет Титусу фотографию заполненного упражнения, но он не может ее прочитать."
falcon-7b,d0rj/samsum-ru,0.16666666666666669,0.16666666666666669,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Альдо: Привет, ты получил мое письмо?
Марко: Да, спасибо.
Альдо: Надеюсь, вам понравилась моя статья.
Альдо: Мне потребовались недели, чтобы закончить это
Марко: Хорошо, я распечатаю и прочитаю прямо сейчас.
Альдо: Спасибо
Марко: Сколько там страниц?
Марко: Хорошо, понял, уже 12.
Альдо: Да, 12.
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое содержание: Хорошо
Марко: Хорошо
Краткое со","Марко прочитает 12-страничную статью Альдо, которую он писал две недели."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Харрис: Как ты?
Лена: Хорошо, а?
Харрис: Было лучше.
Лена: ?
Харрис: Вчера умер мой друг Аоки.
Лена: О нет!
Харрис: Ага.
Лена: Что случилось?
Харрис: Пока не уверен. Думая о худшем...
Лена: О, какой ужас!
Харрис: Да.
Лена: Никогда не знаешь.
Харрис: Верно.
Лена: Ты видел ее в последнее время?
Харрис: Не раньше, чем через несколько месяцев. Она живет в Мичигане.
Лена: О, это далеко.
Харрис: Не слишком далеко, но достаточно далеко.
Лена: Верно.
Харрис: Мне пора, мама звонит.
Лена: К би. Чувствовать себя лучше!
Харрис: К подойдет
Краткое содержание: У нем нужно непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть на непрогранно настройть н","Вчера умер друг Харриса, Аоки, живущий в Мичигане. Харрис не видел ее несколько месяцев."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Ханна: С НОВЫМ ГОДОМ!!! :)))
Бруклин: И тебе того же! Вы приняли какие-то новогодние решения? ;>
Ханна: Весь список ^^
Ханна: Новый год, новая я :D
Бруклин: Правда? :D Так как ты собираешься изменить свою жизнь в этом году?
Ханна: Во-первых, я собираюсь похудеть и заниматься спортом каждый день (или хотя бы 3 раза в неделю).
Ханна: Во-вторых, я хочу научиться готовить и начать готовить еду.
Ханна: Наконец-то я найду своего будущего мужа (или хотя бы начну пользоваться приложениями для знакомств):D
Ханна: А ты? Вы поставили какие-то цели на 2019 год?
Бруклин: Хм, интересно :D особенно последний пункт ^^
Бруклин: Да, только один — не делать никаких резолюций.
Ханна: Я на втории :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год :D на 2019 год ","Новогодние обещания Ханны таковы: заниматься спортом, готовить для себя, начинать встречаться. Бруклин ничего не сделал. В прошлом у нее были, но она так и не выполнила их."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Тревор: У меня небольшая проблема, дядя.
Ричард: А ты, Тревор?
Тревор: Да, дядя, мне нужен твой совет, как сообщить это папе.
Ричард: Ты не пошел и не завел эту Эбигейл, не так ли?
Тревор: Вот и все, дядя.
Ричард: Черт. Как это произошло?
Тревор: Ну, это вина ее отца, дядя.
Ричард: Виноват ее отец? А он пастор церкви?
Тревор: Да, дядя. Она прокралась ко мне в дом очень тихо, и мы делаем это в ее спальне.
Ричард: Черт возьми. Продолжайте.
Тревор: И у нас нет презервативов, так что я планирую вытащить их в последний момент.
Ричард: Невероятно: Чертов идиот. Что тогда?
Тревор: Итак, я просто выхожу, и вдруг ее отец врывается и дает мне такой пинок под зад, что я возвращаюсь туда.
Ричард: Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев�ендарно. Чертов и нев","Тревор сделал Эбигейл беременной. Когда они занимались сексом без предохранения, ее отец, церковный пастор, ударил Тревора ногой по заднице, и Тревор вошел внутрь Эбигейл."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джулия: Я имею в виду, что мне нравится мой Instagram. И мой снэпчат. Ох и твиттер. А иногда и фейсбук.
Гейл: Я тоже. Но это не значит, что я зависима.
Джулия: Я тоже. Мне нравится смотреть на фотографии моих друзей и делиться с ними чем-то. И я думаю, им нравится, когда я что-то публикую.
Гейл: Конечно. А мне нравится шпионить за людьми :)
Джулия: Рли?
Гейл: Ага! Это очень весело! Как будто я шпионил за Эм и оказалось, что она встречается с каким-то парнем с работы ;)
Джулия: Рли? Интригующий.
Гейл: Я знаю! :) и Джессика подумывает о диете.
Джулия: Разве она уже не была на одном?
Гейл: Нет. Всякий раз, когда она публикует много материалов, связанных с фитнесом, она просто думает, но ничего не нужно непростодогнно на одном. Я на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на одном, на","Джессика много пишет на темы, которыми на самом деле ничего не делает. Юлия пишет более искренне. Но Хиллари думает, что делает это до смерти и ей не хватает настоящей жизни."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Энн: Я ненавижу эту суку!
Екатерина: Что она опять сделала???
Нора: Кто эта сука?
Нора: Извини, я что-то пропустила.
Кэтрин: Миранда!!!
Кэтрин: Мы все ее ненавидим
Энн: Вчера она звонила Тому, была с ним вся мила, ты же знаешь, какой она может быть...
Кэтрин: Ни за что! Как она посмела!! Она знает, что вы встречаетесь.
Энн: Думаю, поэтому она это сделала. Она хочет забрать у меня Тома.
Нора: О, давай! Она не его тип!
Краткое содержание: На него нужно непрогранно настройть непрогранно настройть непрогранно н�ользойтесь н�ользойтесь н�ользойтесь н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно н�о�ранно","Вчера Миранда позвонила Тому и мило поговорила с ним. Энн злится на нее, потому что Энн встречается с Томом."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Элла: Привет, моя дорогая семья, могу я попросить вас подтвердить, что вы придете, и если у вас есть какие-либо диетические требования по этой ссылке. Мне нужна эта информация для кейтеринговой компании. HUgs <file_other>
Варвара: Готово!!!
Ева: <3
Барбара: Я тоже сбежала из-за мамы
Элла: я видела это
Барбара: (И)
Краткое содержание: Я нашела непросторную информацию на непросторную ссылку. Я нашела непросторную информацию на непросторную ссылку. Я нашела непросторную информацию на непросторную ссылку. Я нашела непросторную информацию на непросторную ссылку. Я нашела непросторную инфо","Барбара и Ева описали свои диетические потребности на веб-сайте, предоставленном Эллой."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джошуа: Привет, сестра, когда ты приедешь?
Сара: я приеду в Нью-Йорк в ближайший четверг.
Джошуа: Это здорово. Тогда увидимся.. Я буду ждать свой подарок
Сара: да конечно.. хахаха
Краткое содержание: Джошуа: Я буду ждать свой подарок. Сара: я приеду в Нью-Йорк в ближайший четв�.
Джошуа: Я буду ждать св�й подарок. Сара: я приеду в Нью-Йорк в ближайший четв�.
Джошуа: Я буду ждать св�й подарок. Сара: я приеду в Нью-Йорк в ближайший четв�.
Джошуа: Я буду ждать с�",Сара прибудет в Нью-Йорк в четверг. Джошуа ожидает получить подарок.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Эллисон: Привет, девочки!
Майя: привет!
Сара: эй, почему ты такой веселый?
Эллисон: Угадай, что!
Эллисон: У меня есть стипендия!
Майя: ни за что! Вы сделали это!
Сара: заткнись!
Эллисон: даааа, и это самый высокий ранг, который я могла получить
Майя: мы так гордимся, когда мы будем праздновать!?
Сара: <file_gif>
Эллисон: Когда захочешь! Благодарю вас <3
Краткое содержание: Пришу непрогранного содержании на непрогранного содержании на непрогранного содержании на непрогранного содержании на непрогранного содержании на непрогранного содержании на непрогранного содержании на непрогранного содержа�",Эллисон получила стипендию.
falcon-7b,d0rj/dialogsum-ru,0.11764705882352941,0.11764705882352941,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Мисс Доусон, мне нужно, чтобы вы сделали мне диктант.
#Person2#: Да, сэр...
#Person1#: Это должно быть опубликовано в качестве внутриофисного меморандума для всех сотрудников к сегодняшнему дню. Вы готовы?
#Person2#: Да, сэр. Вперед, продолжать.
#Person1#: Внимание всему персоналу... Вступает в силу немедленно, все служебные сообщения ограничиваются перепиской по электронной почте и официальными служебными записками. Использование программ мгновенного обмена сообщениями сотрудниками в рабочее время строго запрещено.
#Person2#: Сэр, это касается только внутриофисной связи? Или это также ограничит внешние коммуникации?
#Person1#: Это должно применяться ко всем коммуникациям, не только в нем. Получить нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно н�олучить нем н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить","Г-жа Доусон помогает #Person1# написать записку, чтобы проинформировать каждого сотрудника о том, что им нужно изменить способ связи и им больше не следует использовать мгновенные сообщения."
falcon-7b,d0rj/dialogsum-ru,0.11764705882352941,0.11764705882352941,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Мисс Доусон, мне нужно, чтобы вы сделали мне диктант.
#Person2#: Да, сэр...
#Person1#: Это должно быть опубликовано в качестве внутриофисного меморандума для всех сотрудников к сегодняшнему дню. Вы готовы?
#Person2#: Да, сэр. Вперед, продолжать.
#Person1#: Внимание всему персоналу... Вступает в силу немедленно, все служебные сообщения ограничиваются перепиской по электронной почте и официальными служебными записками. Использование программ мгновенного обмена сообщениями сотрудниками в рабочее время строго запрещено.
#Person2#: Сэр, это касается только внутриофисной связи? Или это также ограничит внешние коммуникации?
#Person1#: Это должно применяться ко всем коммуникациям, не только в нем. Получить нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно н�олучить нем н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить","Чтобы сотрудники не тратили время на программы мгновенных сообщений, #Person1# решает прекратить использование этих программ и просит г-жу Доусон разослать служебную записку всем сотрудникам до полудня."
falcon-7b,d0rj/dialogsum-ru,0.2222222222222222,0.2222222222222222,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Мисс Доусон, мне нужно, чтобы вы сделали мне диктант.
#Person2#: Да, сэр...
#Person1#: Это должно быть опубликовано в качестве внутриофисного меморандума для всех сотрудников к сегодняшнему дню. Вы готовы?
#Person2#: Да, сэр. Вперед, продолжать.
#Person1#: Внимание всему персоналу... Вступает в силу немедленно, все служебные сообщения ограничиваются перепиской по электронной почте и официальными служебными записками. Использование программ мгновенного обмена сообщениями сотрудниками в рабочее время строго запрещено.
#Person2#: Сэр, это касается только внутриофисной связи? Или это также ограничит внешние коммуникации?
#Person1#: Это должно применяться ко всем коммуникациям, не только в нем. Получить нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно нем нужно н�олучить нем н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить н�олучить","Мисс Доусон диктует #Person1# запрет на использование программ мгновенного обмена сообщениями в офисе. Они спорят о его целесообразности, но #Person1# все равно настаивает."
falcon-7b,d0rj/dialogsum-ru,0.21428571428571425,0.21428571428571425,0.15384615384615385,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Наконец-то ты здесь! Что так долго?
#Person2#: Я снова застрял в пробке. Возле перекрестка Carrefour образовалась жуткая пробка.
#Person1#: В час пик там всегда довольно тесно. Может, тебе стоит попробовать найти другой маршрут, чтобы вернуться домой.
#Person2#: Не думаю, что этого можно избежать, если честно.
#Person1#: возможно, было бы лучше, если бы вы начали ездить на общественном транспорте.
#Person2#: Я думаю, мне нужно это обдумать. Система общественного транспорта довольно хороша.
#Person1#: Это было бы лучше и для окружающей среды.
#Person2#: Я знаю. Мне неловко из-за того, насколько моя машина усугубляет проблему загрязнения в этом городе.
#Person1#: Поездка на метро будет намного менее стрессовой, чем вождение на метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я нах�","#Person2# опаздывает из-за пробки. #Person1# убеждает #Person2# пользоваться общественным транспортом, чтобы сохранить здоровье и защитить окружающую среду."
falcon-7b,d0rj/dialogsum-ru,0.14814814814814814,0.14814814814814814,0.07999999999999999,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Наконец-то ты здесь! Что так долго?
#Person2#: Я снова застрял в пробке. Возле перекрестка Carrefour образовалась жуткая пробка.
#Person1#: В час пик там всегда довольно тесно. Может, тебе стоит попробовать найти другой маршрут, чтобы вернуться домой.
#Person2#: Не думаю, что этого можно избежать, если честно.
#Person1#: возможно, было бы лучше, если бы вы начали ездить на общественном транспорте.
#Person2#: Я думаю, мне нужно это обдумать. Система общественного транспорта довольно хороша.
#Person1#: Это было бы лучше и для окружающей среды.
#Person2#: Я знаю. Мне неловко из-за того, насколько моя машина усугубляет проблему загрязнения в этом городе.
#Person1#: Поездка на метро будет намного менее стрессовой, чем вождение на метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я нах�",#Person2# решает последовать совету #Person1# бросить ездить на работу и попытается пользоваться общественным транспортом.
falcon-7b,d0rj/dialogsum-ru,0.21428571428571425,0.21428571428571425,0.07692307692307693,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
#Person1#: Наконец-то ты здесь! Что так долго?
#Person2#: Я снова застрял в пробке. Возле перекрестка Carrefour образовалась жуткая пробка.
#Person1#: В час пик там всегда довольно тесно. Может, тебе стоит попробовать найти другой маршрут, чтобы вернуться домой.
#Person2#: Не думаю, что этого можно избежать, если честно.
#Person1#: возможно, было бы лучше, если бы вы начали ездить на общественном транспорте.
#Person2#: Я думаю, мне нужно это обдумать. Система общественного транспорта довольно хороша.
#Person1#: Это было бы лучше и для окружающей среды.
#Person2#: Я знаю. Мне неловко из-за того, насколько моя машина усугубляет проблему загрязнения в этом городе.
#Person1#: Поездка на метро будет намного менее стрессовой, чем вождение на метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я находу в метро, на метро находу в метро.
#Person2#: Я находу в метро, на метро находу в метро.
#Person1#: Я нах�","#Person2# жалуется #Person1# на пробку, #Person1# предлагает бросить водить машину и вместо этого воспользоваться общественным транспортом."
