model,dataset,rougeL,rouge1,rouge2,summary,reference
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person1# и #Person2# находятся на Олимпийском стадионе в центре парка. #Person1# удивлен, что стадион такой большой. #Person2# сообщает, что стадион будет закончен в июне этого года. #Person1# также замечает следы и яму для прыжков. #Person2# объясняет, что установлены таблички с английским переводом для иностранных посетителей.","#Person1# удивлен тем, что объем, вместимость и интерьер Олимпийского стадиона установлены на #Person1#."
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.33333333333333337,"#Person1# и #Person2# находятся на Олимпийском стадионе в центре парка. #Person1# удивлен, что стадион такой большой. #Person2# сообщает, что стадион будет закончен в июне этого года. #Person1# также замечает следы и яму для прыжков. #Person2# объясняет, что установлены таблички с английским переводом для иностранных посетителей.",#Person2# показывает #Person1# вокруг строящегося олимпийского стадиона и знакомит со стадионом.
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.33333333333333337,"#Person1# и #Person2# находятся на Олимпийском стадионе в центре парка. #Person1# удивлен, что стадион такой большой. #Person2# сообщает, что стадион будет закончен в июне этого года. #Person1# также замечает следы и яму для прыжков. #Person2# объясняет, что установлены таблички с английским переводом для иностранных посетителей.","#Person2# представляет время окончания, вместимость и интерьер Олимпийского стадиона для #Person1#."
fred-t5,d0rj/dialogsum-ru,0.888888888888889,0.888888888888889,0.5714285714285715,"#Person1# хочет создать свою компанию, но #Person2# сообщает ему, что это сложно. #Person1# считает, что бизнес-план должен включать только идею бизнеса и описание компании, но #Person2# говорит, что это не все. Затем следует анализ рынка, а затем финансовый анализ. #Person1# решает остаться на своей старой работе.","#Person1# хочет создать компанию и собирается написать бизнес-план. #Person2# дает #Person1# предложения о том, как обобщить бизнес-идеи, описать услугу, выделиться среди конкурентов и привлечь инвестиции в хороший бизнес-план. #Person1# решает остаться на старой работе."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.3333333333333333,"#Person1# хочет создать свою компанию, но #Person2# сообщает ему, что это сложно. #Person1# считает, что бизнес-план должен включать только идею бизнеса и описание компании, но #Person2# говорит, что это не все. Затем следует анализ рынка, а затем финансовый анализ. #Person1# решает остаться на своей старой работе.","#Person1# отказывается от идеи создания компании после того, как #Person2# объясняет, что включает в себя бизнес-план. #Person2# указывает, что хорошо написанный бизнес-план включает в себя резюме, описание товаров и услуг, стратегию и реализацию, а также финансовый анализ."
fred-t5,d0rj/dialogsum-ru,0.8333333333333333,0.8333333333333333,0.8,"#Person1# хочет создать свою компанию, но #Person2# сообщает ему, что это сложно. #Person1# считает, что бизнес-план должен включать только идею бизнеса и описание компании, но #Person2# говорит, что это не все. Затем следует анализ рынка, а затем финансовый анализ. #Person1# решает остаться на своей старой работе.","#Person1# хочет начать собственный бизнес #Person1#, но #Person2# предупреждает #Person1# о проблемах. #Person2# сообщает #Person1#, что необходимо в бизнес-плане, и #Person1# решает пока остаться на старой работе."
fred-t5,d0rj/dialogsum-ru,0.7272727272727273,0.7272727272727273,0.6666666666666666,"У #Person2# сильный зуд, головокружение и слабость. #Person1# думает, что у #Person2# ветрянка, но #Person2# не уверен. #Person1# считает, что #Person2# может умереть, если получит это во взрослом возрасте. #Person2# принимает ванну с овсянкой.","#Person2# чувствует зуд. #Person1# сомневается, что это ветряная оспа, и просит #Person2# уйти. #Person2# не верит в это."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.8333333333333333,0.8,"У #Person2# сильный зуд, головокружение и слабость. #Person1# думает, что у #Person2# ветрянка, но #Person2# не уверен. #Person1# считает, что #Person2# может умереть, если получит это во взрослом возрасте. #Person2# принимает ванну с овсянкой.","#Person1# подозревает, что у #Person2# ветряная оспа, и хочет держаться подальше от #Person2#. #Person2# считает, что #Person1# преувеличивает."
fred-t5,d0rj/dialogsum-ru,0.7272727272727273,0.7272727272727273,0.6666666666666666,"У #Person2# сильный зуд, головокружение и слабость. #Person1# думает, что у #Person2# ветрянка, но #Person2# не уверен. #Person1# считает, что #Person2# может умереть, если получит это во взрослом возрасте. #Person2# принимает ванну с овсянкой.","#Person1# думает, что у #Person2# ветряная оспа, и предупреждает #Person2# о возможных опасностях, но #Person2# считает, что все будет хорошо."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.5,"#Person2# выписывается из отеля и хочет получить свой счет. #Person1# сообщает ему, что это плата за услуги прачечной 20 ноября, но #Person2# не пользовался ими во время пребывания в отеле. #Person1# исправит ошибку и вернет деньги #Person2#.","#Person2# проверяет и просит у #Person1# счет. #Person1# выдает #Person2# неверный счет, а затем исправляет его."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.28571428571428575,"#Person2# выписывается из отеля и хочет получить свой счет. #Person1# сообщает ему, что это плата за услуги прачечной 20 ноября, но #Person2# не пользовался ими во время пребывания в отеле. #Person1# исправит ошибку и вернет деньги #Person2#.",#Person1# помогает #Person2# исправить неоплаченный счет за услуги прачечной и помогает #Person2# выписаться.
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.5,"#Person2# выписывается из отеля и хочет получить свой счет. #Person1# сообщает ему, что это плата за услуги прачечной 20 ноября, но #Person2# не пользовался ими во время пребывания в отеле. #Person1# исправит ошибку и вернет деньги #Person2#.","#Person2# обнаруживает, что #Person2# неправильно списывают. #Person1# исправляет счет, а #Person2# оплачивает его."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,0.0,"Стивен просит помощи у #Person1#, так как его жена узнала о романе с секретаршей. Стивен обещает убедить жену пересмотреть вопрос о разводе.",#Person1# умоляет Стивена убедить его жену не разводиться с ним. Стивен соглашается.
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"Стивен просит помощи у #Person1#, так как его жена узнала о романе с секретаршей. Стивен обещает убедить жену пересмотреть вопрос о разводе.","Стив попытается убедить жену #Person1# не разводиться с #Person1#, поскольку #Person1# клянется хранить верность навсегда."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,"Стивен просит помощи у #Person1#, так как его жена узнала о романе с секретаршей. Стивен обещает убедить жену пересмотреть вопрос о разводе.","#Person1# умоляет Стивена убедить жену #Person1# не разводиться с ним, и Стивен соглашается."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# и #Person2# обсуждают Авраама Линкольна как пример мужчины или женщины со здоровым характером. Они восхищаются его мужеством в борьбе за равные права, прекрасным видением и смирением.","#Person1# и #Person2# говорят об Аврааме Линкольне. Они думают, что он был благородным человеком."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,"#Person1# и #Person2# обсуждают Авраама Линкольна как пример мужчины или женщины со здоровым характером. Они восхищаются его мужеством в борьбе за равные права, прекрасным видением и смирением.","#Person2# восхищается Авраамом Линкольном за его настойчивость, мужество и скромность."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# и #Person2# обсуждают Авраама Линкольна как пример мужчины или женщины со здоровым характером. Они восхищаются его мужеством в борьбе за равные права, прекрасным видением и смирением.",#Person1# и #Person2# рассказывают об Аврааме Линкольне и его славной истории. Они оба восхищаются им.
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# и #Person2# обсуждают поездку в Хэбэй. #Person1# сообщает, что на севере Китая сильные песчаные бури, которые могут привести к инфекциям дыхательных путей у людей.","#Person2# планирует поездку в Хэбэй, но #Person1# говорит, что там песчаные бури."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# и #Person2# обсуждают поездку в Хэбэй. #Person1# сообщает, что на севере Китая сильные песчаные бури, которые могут привести к инфекциям дыхательных путей у людей.","#Person1# сообщает #Person2# Хэбэй пережил сильные песчаные бури, которые угрожают здоровью людей."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,1.0,"#Person1# и #Person2# обсуждают поездку в Хэбэй. #Person1# сообщает, что на севере Китая сильные песчаные бури, которые могут привести к инфекциям дыхательных путей у людей.","#Person2# хочет поехать в Хэбэй, но #Person1# сообщает #Person2# об ужасных песчаных бурях."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,Фрэнсис и #Person2# празднуют день рождения Фрэнсиса. #Person2# дарит ей удаленную модель автомобиля любимой марки. Фрэнсис ценит подарок.,#Person2# приходит на день рождения Фрэнсиса и отправляет ему удаленную модель автомобиля.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,Фрэнсис и #Person2# празднуют день рождения Фрэнсиса. #Person2# дарит ей удаленную модель автомобиля любимой марки. Фрэнсис ценит подарок.,"#Person2# дарит Фрэнсису на день рождения модель автомобиля, которую они оба любят."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,Фрэнсис и #Person2# празднуют день рождения Фрэнсиса. #Person2# дарит ей удаленную модель автомобиля любимой марки. Фрэнсис ценит подарок.,"#Person2# дарит Фрэнсису красивую модель автомобиля в качестве подарка на день рождения, и Фрэнсис ценит это."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Тони признался Стивену, что совершил большую ошибку и был пойман на измене. Стивен посоветовал Тони усердно учиться, чтобы не потерпеть неудачу в будущем.",Тони попался на обмане и ему стыдно. Стивен говорит ему извлечь из этого урок и усердно учиться.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Тони признался Стивену, что совершил большую ошибку и был пойман на измене. Стивен посоветовал Тони усердно учиться, чтобы не потерпеть неудачу в будущем.","Тони говорит Стивену, что он провалил урок из-за списывания, и чувствует себя ужасно."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Тони признался Стивену, что совершил большую ошибку и был пойман на измене. Стивен посоветовал Тони усердно учиться, чтобы не потерпеть неудачу в будущем.","Тони говорит Стивену, что списал на экзамене и осознал свою ошибку."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"Том сообщает #Person1#, что на часах без десяти девять. #Person1# спешит на поезд в 9:30, но Том говорит, что у него еще полно времени, так как дорога до железнодорожного вокзала займет не более двадцати минут.",#Person1# садится на поезд. Том просит #Person1# не торопиться.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"Том сообщает #Person1#, что на часах без десяти девять. #Person1# спешит на поезд в 9:30, но Том говорит, что у него еще полно времени, так как дорога до железнодорожного вокзала займет не более двадцати минут.","#Person1# спешит на поезд. Том говорит #Person1#, что у него много времени."
fred-t5,d0rj/dialogsum-ru,0.4,0.4,0.0,"Том сообщает #Person1#, что на часах без десяти девять. #Person1# спешит на поезд в 9:30, но Том говорит, что у него еще полно времени, так как дорога до железнодорожного вокзала займет не более двадцати минут.","#Person1# спешит на поезд, но Том считает, что в этом нет необходимости."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.5,"#Person1# просит у #Person2# совета по улучшению жизни. #Person2# предлагает хорошо высыпаться, не пить слишком много и делать зарядку каждое утро. #Person1# беспокоится о своем будущем, но #Person2# надеется, что #Person1# последует совету.","#Person1# хочет изменить жизнь #Person1#, а #Person2# предлагает #Person1# быть позитивным и оставаться здоровым."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5714285714285715,"#Person1# просит у #Person2# совета по улучшению жизни. #Person2# предлагает хорошо высыпаться, не пить слишком много и делать зарядку каждое утро. #Person1# беспокоится о своем будущем, но #Person2# надеется, что #Person1# последует совету.",#Person1# ведет плохой образ жизни. #Person2# любезно советует #Person1# быть позитивным.
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.33333333333333337,"#Person1# просит у #Person2# совета по улучшению жизни. #Person2# предлагает хорошо высыпаться, не пить слишком много и делать зарядку каждое утро. #Person1# беспокоится о своем будущем, но #Person2# надеется, что #Person1# последует совету.","#Person2# надеется, что #Person1# станет здоровым и позитивным."
fred-t5,d0rj/dialogsum-ru,0.8571428571428571,0.8571428571428571,0.4,"#Person1# приглашает #Person2# на вечеринку Руоцзя, которая вчера вышла замуж. #Person1# видел новости из твиттера Руоцзя и отправил письмо об этом. #Person2# не получил его, но проверит почту. Они принесут пару бокалов и открытку с пожеланиями счастливого брака.","#Person1# сообщает #Person2#, что Руоцзя вышла замуж и сегодня вечером устроит вечеринку. #Person2# удивлен, узнав об этом. Они принесут свои дары, чтобы благословить ее."
fred-t5,d0rj/dialogsum-ru,0.75,0.75,0.6666666666666666,"#Person1# приглашает #Person2# на вечеринку Руоцзя, которая вчера вышла замуж. #Person1# видел новости из твиттера Руоцзя и отправил письмо об этом. #Person2# не получил его, но проверит почту. Они принесут пару бокалов и открытку с пожеланиями счастливого брака.","#Person2# удивлен, узнав от #Person1#, что Руоцзя женат. Затем #Person2# обнаруживает, что Ruojia отправила электронное письмо об этом. Они пойдут на вечеринку Руоцзя и вручат ей свои подарки."
fred-t5,d0rj/dialogsum-ru,0.8571428571428571,0.8571428571428571,0.8,"#Person1# приглашает #Person2# на вечеринку Руоцзя, которая вчера вышла замуж. #Person1# видел новости из твиттера Руоцзя и отправил письмо об этом. #Person2# не получил его, но проверит почту. Они принесут пару бокалов и открытку с пожеланиями счастливого брака.","#Person2# удивлен, что Руоцзя вышла замуж. #Person1# и #Person2# пойдут к ней на вечеринку и вручат свои подарки, чтобы пожелать ей счастливого брака."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.8571428571428571,0.4,"#Person1# и #Person2# обсуждают, как наклеить скотч на одежду. #Person1# считает, что это весело, в то время как #Person2# думает, что это жестоко. Они делают фотографию и отправляют ее друг другу.","#Person2# сначала считает поведение #Person1# жестоким, но в конце концов присоединяется к #Person1#."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# и #Person2# обсуждают, как наклеить скотч на одежду. #Person1# считает, что это весело, в то время как #Person2# думает, что это жестоко. Они делают фотографию и отправляют ее друг другу.","#Person1# планирует подшутить над другими. #Person2# сначала думает, что это жестоко, но потом присоединяется."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# и #Person2# обсуждают, как наклеить скотч на одежду. #Person1# считает, что это весело, в то время как #Person2# думает, что это жестоко. Они делают фотографию и отправляют ее друг другу.","#Person1# собирается устроить розыгрыш. #Person2# сначала думает, что это жестоко, но потом присоединяется."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Майк рассказывает о своей сестре, которая высокая и красивая. Они похожи на него, но не такие умные, как он.",Майк описывает свою сестру #Person1#.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Майк рассказывает о своей сестре, которая высокая и красивая. Они похожи на него, но не такие умные, как он.",Майк описывает #Person1# характеры и личность своей сестры.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Майк рассказывает о своей сестре, которая высокая и красивая. Они похожи на него, но не такие умные, как он.",#Person1# спрашивает Майка о его сестре.
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"У #Person1# болит голова, и #Person2# измеряет температуру термометром. #Person2# думает, что у #Person1# небольшая температура, и предлагает #Person1# позвонить в школьный офис.","#Person1# чувствует себя плохо, а #Person2# проводит обследование #Person1#."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"У #Person1# болит голова, и #Person2# измеряет температуру термометром. #Person2# думает, что у #Person1# небольшая температура, и предлагает #Person1# позвонить в школьный офис.","#Person2# обнаруживает, что у #Person1# высокая температура, и говорит, что #Person1# должен был сообщить о болезни раньше."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"У #Person1# болит голова, и #Person2# измеряет температуру термометром. #Person2# думает, что у #Person1# небольшая температура, и предлагает #Person1# позвонить в школьный офис.","#Person2# проверяет физическое состояние #Person1# и обнаруживает, что у #Person1# высокая температура."
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person2# хочет купить новый мобильный телефон с камерой и MP3-плеером, а также возможностью совершать видеозвонки.",#Person1# помогает #Person2# выбрать новый телефон.
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person2# хочет купить новый мобильный телефон с камерой и MP3-плеером, а также возможностью совершать видеозвонки.",#Person2# хочет купить новый мобильный телефон у #Person1#.
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person2# хочет купить новый мобильный телефон с камерой и MP3-плеером, а также возможностью совершать видеозвонки.",#Person2# хочет купить новый мобильный телефон у #Person1#.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Фрэнк нашел новую работу на почте, где у него плотный рабочий график и хорошие льготы по медицинскому страхованию.","Фрэнк устроился на новую работу и рассказывает Джуди не только о своем плотном графике, но и о преимуществах этой работы."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Фрэнк нашел новую работу на почте, где у него плотный рабочий график и хорошие льготы по медицинскому страхованию.","Фрэнк объясняет Джуди, что причина, по которой он устроился на работу в почтовое отделение, заключается в том, что правительство предлагает отличные льготы по медицинскому страхованию для своих сотрудников."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Фрэнк нашел новую работу на почте, где у него плотный рабочий график и хорошие льготы по медицинскому страхованию.",Фрэнк описывает график своей новой работы и страховку на почте Джуди.
fred-t5,d0rj/dialogsum-ru,0.28571428571428575,0.5714285714285715,0.0,"#Person1# спрашивает #Person2# о специальных навыках, квалификации и опыте работы. #Person2# имеет права врача и водительские права, прошел специальную подготовку по набору текста, стенографии, работе с факсимильным аппаратом и т. д., а также опыт работы с IBM-PC.",#Person2# описывает свое образование и предыдущий опыт работы #Person1# на собеседовании.
fred-t5,d0rj/dialogsum-ru,0.5,0.7499999999999999,0.3333333333333333,"#Person1# спрашивает #Person2# о специальных навыках, квалификации и опыте работы. #Person2# имеет права врача и водительские права, прошел специальную подготовку по набору текста, стенографии, работе с факсимильным аппаратом и т. д., а также опыт работы с IBM-PC.",#Person2# дает интервью #Person1#. #Person2# оснащен множеством ценных офисных навыков.
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# спрашивает #Person2# о специальных навыках, квалификации и опыте работы. #Person2# имеет права врача и водительские права, прошел специальную подготовку по набору текста, стенографии, работе с факсимильным аппаратом и т. д., а также опыт работы с IBM-PC.","#Person1# спрашивает об особых навыках #Person2#, обучении, предыдущем опыте работы и другой квалификации для работы."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# просит изменить стейк на средней прожарки, но #Person2# говорит, что это слишком хорошо сделано и жесткое. #Person1# соглашается подождать несколько минут.",#Person1# не доволен стейком и #Person2# изменит его.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,1.0,0.5,"#Person1# просит изменить стейк на средней прожарки, но #Person2# говорит, что это слишком хорошо сделано и жесткое. #Person1# соглашается подождать несколько минут.","#Person2# поменяет стейк на #Person1#, так как этот стейк не удовлетворяет #Person1#."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,1.0,0.5,"#Person1# просит изменить стейк на средней прожарки, но #Person2# говорит, что это слишком хорошо сделано и жесткое. #Person1# соглашается подождать несколько минут.","#Person1# не удовлетворен стейком #Person1# и просит заменить его, на что #Person2# соглашается."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,0.0,Том получил Нобелевскую премию. #Person1# гордится им и предлагает отпраздновать это событие.,#Person1# поздравляет Тома с получением Нобелевской премии.
fred-t5,d0rj/dialogsum-ru,1.0,1.0,0.0,Том получил Нобелевскую премию. #Person1# гордится им и предлагает отпраздновать это событие.,"#Person1# сообщает Тому, что его роман получил Нобелевскую премию."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,Том получил Нобелевскую премию. #Person1# гордится им и предлагает отпраздновать это событие.,"#Person2# сообщает Тому, что он получил Нобелевскую премию."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# спрашивает #Person2# о специализации и предыдущем опыте работы. #Person2# отвечает, что может выполнить эту работу хорошо, потому что имеет степень магистра естественных наук и занимался пониманием механической прочности и коррозионной стойкости различных материалов на прошлом месте работы.",#Person1# берет интервью у #Person2# о способностях и предыдущем опыте #Person2#.
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# спрашивает #Person2# о специализации и предыдущем опыте работы. #Person2# отвечает, что может выполнить эту работу хорошо, потому что имеет степень магистра естественных наук и занимался пониманием механической прочности и коррозионной стойкости различных материалов на прошлом месте работы.",#Person1# спрашивает #Person2# о способностях #Person2# и прошлом опыте работы во время интервью.
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# спрашивает #Person2# о специализации и предыдущем опыте работы. #Person2# отвечает, что может выполнить эту работу хорошо, потому что имеет степень магистра естественных наук и занимался пониманием механической прочности и коррозионной стойкости различных материалов на прошлом месте работы.",#Person1# спрашивает #Person2# о квалификации #Person2# для работы.
fred-t5,d0rj/dialogsum-ru,0.4285714285714285,0.5714285714285715,0.3333333333333333,"#Person1# и #Person2# обсуждают, сколько они пьют. #Person1# обычно выпивает только 2 пива, а #Person2# может выпить не менее 10 напитков за ночь. Они ходят в места со специальными предложениями, чтобы сэкономить деньги. Завтра вечером они пойдут в бар Ram Bar and Grill.","#Person1# и #Person2# говорят о некоторых личных фактах употребления алкоголя. #Person2# много пьет, а #Person1# не может много пить по состоянию здоровья. Они решают выпить вместе завтра вечером."
fred-t5,d0rj/dialogsum-ru,0.4615384615384615,0.4615384615384615,0.3636363636363636,"#Person1# и #Person2# обсуждают, сколько они пьют. #Person1# обычно выпивает только 2 пива, а #Person2# может выпить не менее 10 напитков за ночь. Они ходят в места со специальными предложениями, чтобы сэкономить деньги. Завтра вечером они пойдут в бар Ram Bar and Grill.","#Person2#, сильно пьющий, приглашает #Person1#, слабопьющего, пойти куда-нибудь на следующий день. #Person2# выбирает место, где есть специальные кувшины."
fred-t5,d0rj/dialogsum-ru,0.33333333333333337,0.33333333333333337,0.19999999999999998,"#Person1# и #Person2# обсуждают, сколько они пьют. #Person1# обычно выпивает только 2 пива, а #Person2# может выпить не менее 10 напитков за ночь. Они ходят в места со специальными предложениями, чтобы сэкономить деньги. Завтра вечером они пойдут в бар Ram Bar and Grill.",#Person1# и #Person2# рассказывают о своей способности пить и своих привычках. Они решают выпить вместе завтра вечером.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Мэй помогает своей матери подготовиться к пикнику. Они обсуждают, что взять с собой на пикник и как это сделать.",Мэй помогает матери подготовиться к пикнику.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Мэй помогает своей матери подготовиться к пикнику. Они обсуждают, что взять с собой на пикник и как это сделать.",Мать Мэй просит Мэй помочь в подготовке к пикнику. Мэй помогает ей.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Мэй помогает своей матери подготовиться к пикнику. Они обсуждают, что взять с собой на пикник и как это сделать.","Мама просит Мэй помочь подготовиться к пикнику, и Мэй соглашается."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс и Мюриэл Дуглас встречаются по поводу новой учетной записи. Они рассказывают о своем отпуске, погоде в Тахо и Гавайях.","Мюриэл Дуглас и Джеймс встречаются и рассказывают о том, чем они занимались во время отпуска."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс и Мюриэл Дуглас встречаются по поводу новой учетной записи. Они рассказывают о своем отпуске, погоде в Тахо и Гавайях.","Джеймс и Мюриэль разговаривают, ожидая Сьюзен, помощницу Мюриэль. Они рассказывают о том, как провели праздник со своими семьями."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс и Мюриэл Дуглас встречаются по поводу новой учетной записи. Они рассказывают о своем отпуске, погоде в Тахо и Гавайях.","Мюриэль Дуглас и Джеймс шлют приветствия и рассказывают о своем отпуске перед встречей. Дуглас остался в Лос-Анджелесе, а Джеймс отправился в Тахо."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.3333333333333333,"#Person1# хочет получить свои деньги в банкомате, но #Person2# сообщает ему, что он должен перевести 10000 долларов Всемирному фонду дикой природы. #Person1# не согласен и хочет забрать свои деньги обратно, но #Person2# говорит, что это опасно, поэтому выходы опечатаны, а двери останутся запертыми до прибытия местных властей.","#Person1# хочет снять деньги в банкомате, но банкомат автоматически переводит 10000 долларов США во Всемирный фонд дикой природы после подтверждения возможности снятия. #Person1# злится и каким-то образом замыкается в себе."
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person1# хочет получить свои деньги в банкомате, но #Person2# сообщает ему, что он должен перевести 10000 долларов Всемирному фонду дикой природы. #Person1# не согласен и хочет забрать свои деньги обратно, но #Person2# говорит, что это опасно, поэтому выходы опечатаны, а двери останутся запертыми до прибытия местных властей.","У #Person1# закончились деньги из-за девушки, и он снимает деньги в банкомате. Но банкомат, похоже, дает сбой и переводит деньги #Person1# во Всемирный фонд дикой природы, сводя #Person1# с ума."
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.0,"#Person1# хочет получить свои деньги в банкомате, но #Person2# сообщает ему, что он должен перевести 10000 долларов Всемирному фонду дикой природы. #Person1# не согласен и хочет забрать свои деньги обратно, но #Person2# говорит, что это опасно, поэтому выходы опечатаны, а двери останутся запертыми до прибытия местных властей.",#Person1# снимает деньги в банкомате. Но банкомат ошибочно переводит деньги #Person1# во Всемирный фонд дикой природы. Это сводит #Person1# с ума.
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,#Person1# и #Person2# обсуждают общительность и стратегию общения с коллегами.,#Person2# рассказывает #Person1# о коммуникационной стратегии #Person2#.
fred-t5,d0rj/dialogsum-ru,0.5,1.0,0.0,#Person1# и #Person2# обсуждают общительность и стратегию общения с коллегами.,"Поскольку #Person2# очень общителен, #Person1# запрашивает стратегию коммуникации."
fred-t5,d0rj/dialogsum-ru,0.4,0.8,0.0,#Person1# и #Person2# обсуждают общительность и стратегию общения с коллегами.,#Person2# разделяет коммуникационную стратегию #Person2# с #Person1#.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Мистер Полли хочет отдохнуть от работы, но не может купить бутылку безалкогольного напитка в магазине из-за присутствия босса. Он попытается сделать это сам, но у него осталось только четыре доллара.",Мистер Полли устал и хочет отдохнуть от работы. #Person1# не может купить ему бутылку безалкогольного напитка.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Мистер Полли хочет отдохнуть от работы, но не может купить бутылку безалкогольного напитка в магазине из-за присутствия босса. Он попытается сделать это сам, но у него осталось только четыре доллара.","Мистер Полли хочет отдохнуть от работы и просит #Person1# купить ему выпивку, но #Person1# отказывается."
